occ90,occ90_desc,occ00,occ00_desc,conversion_factor
,,156,Surveying and mapping technicians,0.63291139240506300000
,,260,Artists and related workers,3.16455696202532000000
218,Surveying and mapping technicians,,,
,,131,"Surveyors, cartographers, and photogrammetrists",19.55307262569830000000
,,156,Surveying and mapping technicians,80.44692737430170000000
223,Biological technicians,,,
,,190,Agricultural and food science technicians,36.78160919540230000000
,,191,Biological technicians,28.73563218390800000000
,,192,Chemical technicians,12.64367816091950000000
,,196,"Other life, physical, and social science technicians",11.49425287356320000000
,,341,Health diagnosing and treating practitioner support technicians,10.34482758620690000000
224,Chemical technicians,,,
,,155,"Engineering technicians, except drafters",2.87769784172662000000
,,172,Chemists and materials scientists,4.31654676258993000000
,,190,Agricultural and food science technicians,2.87769784172662000000
,,192,Chemical technicians,85.61151079136690000000
,,193,Geological and petroleum technicians,4.31654676258993000000
225,"Science technicians, n.e.c.",,,
,,155,"Engineering technicians, except drafters",64.16666666666670000000
,,192,Chemical technicians,4.16666666666667000000
,,193,Geological and petroleum technicians,11.66666666666670000000
,,196,"Other life, physical, and social science technicians",20.00000000000000000000
226,Airplane pilots and navigators,,,
,,903,Aircraft pilots and flight engineers,100.00000000000000000000
227,Air traffic controllers,,,
,,904,Air traffic controllers and airfield operations specialists,100.00000000000000000000
228,Broadcast equipment operators,,,
,,290,Broadcast and sound engineering technicians and radio operators,84.68468468468470000000
,,292,"Television, video, and motion picture camera operators and editors",0.90090090090090100000
,,296,"Media and communication equipment workers, all other",1.80180180180180000000
,,503,"Communications equipment operators, all other",3.60360360360360000000
,,552,Dispatchers,9.00900900900901000000
229,Computer programmers,,,
,,101,Computer programmers,100.00000000000000000000
233,"Tool programmers, numerical control",,,
,,790,Computer control programmers and operators,100.00000000000000000000
234,Legal assistants,,,
,,214,Paralegals and legal assistants,51.35135135135140000000
,,215,Miscellaneous legal support workers,47.29729729729730000000
,,593,"Office and administrative support workers, all other",1.35135135135135000000
235,"Technicians, n.e.c.",,,
,,155,"Engineering technicians, except drafters",4.91803278688525000000
,,176,"Physical scientists, all other",1.63934426229508000000
,,181,Market and survey researchers,1.63934426229508000000
,,184,Urban and regional planners,1.63934426229508000000
,,194,Nuclear technicians,6.55737704918033000000
,,196,"Other life, physical, and social science technicians",52.45901639344260000000
,,244,Library Technicians,3.27868852459016000000
,,260,Artists and related workers,11.47540983606560000000
,,290,Broadcast and sound engineering technicians and radio operators,8.19672131147541000000
,,332,Diagnostic related technologists and technicians,3.27868852459016000000
,,875,Jewelers and precious stone and metal workers,4.91803278688525000000
243,"Supervisors and proprietors, sales occupations",,,
,,012,Financial managers,1.14155251141553000000
,,041,"Property, real estate, and community association managers",0.45662100456621000000
,,043,"Managers, all other",3.42465753424658000000
,,052,"Wholesale and retail buyers, except farm products",1.59817351598174000000
,,401,First-line supervisors/managers of food preparation and serving workers,0.22831050228310500000
,,470,First-line supervisors/managers of retail sales workers,56.39269406392690000000
,,471,First-line supervisors/managers of non-retail sales workers,13.47031963470320000000
,,476,Retail salespersons,5.25114155251142000000
,,482,"Securities, commodities, and financial services sales agents",0.45662100456621000000
,,484,"Sales representatives, services, all other",0.22831050228310500000
,,485,"Sales representatives, wholesale and manufacturing",3.42465753424658000000
,,495,"Door-to-door sales workers, news and street vendors, and related workers",0.45662100456621000000
,,496,"Sales and related workers, all other",0.91324200913242000000
,,500,First-line supervisors/managers of office and administrative support workers,6.62100456621005000000
,,770,First-line supervisors/managers of production and operating workers,3.19634703196347000000
,,780,Bakers,0.22831050228310500000
,,900,"Supervisors, transportation and material moving workers",2.05479452054795000000
,,913,Driver/sales workers and truck drivers,0.45662100456621000000
253,Insurance sales occupations,,,
,,054,"Claims adjusters, appraisers, examiners, and investigators",13.27433628318580000000
,,085,Personal financial advisors,3.98230088495575000000
,,086,Insurance underwriters,1.76991150442478000000
,,220,Postsecondary teachers,1.32743362831858000000
,,481,Insurance sales agents,76.99115044247790000000
,,494,Telemarketers,0.88495575221238900000
,,496,"Sales and related workers, all other",0.88495575221238900000
,,510,Bill and account collectors,0.88495575221238900000
254,Real estate sales occupations,,,
,,081,Appraisers and assessors of real estate,10.57268722466960000000
,,085,Personal financial advisors,0.88105726872246700000
,,492,Real estate brokers and sales agents,85.90308370044050000000
,,496,"Sales and related workers, all other",2.64317180616740000000
255,Securities and financial services sales occupations,,,
,,084,Financial analysts,2.51572327044025000000
,,085,Personal financial advisors,18.86792452830190000000
,,482,"Securities, commodities, and financial services sales agents",75.47169811320760000000
,,496,"Sales and related workers, all other",3.14465408805031000000
256,Advertising and related sales occupations,,,
,,053,"Purchasing agents, except wholesale, retail, and farm products",1.61290322580645000000
,,480,Advertising sales agents,96.23655913978490000000
,,496,"Sales and related workers, all other",2.15053763440860000000
257,"Sales occupations, other business services",,,
,,476,Retail salespersons,1.40186915887850000000
,,484,"Sales representatives, services, all other",74.76635514018690000000
,,485,"Sales representatives, wholesale and manufacturing",11.68224299065420000000
,,494,Telemarketers,9.81308411214953000000
,,524,Customer service representatives,2.33644859813084000000
258,Sales engineers,,,
,,493,Sales engineers,100.00000000000000000000
259,"Sales representatives, mining, manufacturing, and wholesale",,,
,,073,Other business operations specialists,1.58102766798419000000
,,475,Parts salespersons,5.13833992094862000000
,,484,"Sales representatives, services, all other",2.37154150197628000000
,,485,"Sales representatives, wholesale and manufacturing",76.67984189723320000000
,,496,"Sales and related workers, all other",13.83399209486170000000
,,913,Driver/sales workers and truck drivers,0.39525691699604700000
263,"Sales workers, motor vehicles and boats",,,
,,470,First-line supervisors/managers of retail sales workers,2.28571428571429000000
,,474,Counter and rental clerks,0.57142857142857100000
,,476,Retail salespersons,95.42857142857140000000
,,485,"Sales representatives, wholesale and manufacturing",1.71428571428571000000
264,"Sales workers, apparel",,,
,,476,Retail salespersons,100.00000000000000000000
265,"Sales workers, shoes",,,
,,476,Retail salespersons,100.00000000000000000000
266,"Sales workers, furniture and home furnishings",,,
,,476,Retail salespersons,99.39024390243900000000
,,484,"Sales representatives, services, all other",0.60975609756097600000
267,"Sales workers; radio, TV, hi-fi, and appliances",,,
,,476,Retail salespersons,100.00000000000000000000
268,"Sales workers, hardware and building supplies",,,
,,476,Retail salespersons,100.00000000000000000000
269,"Sales workers, parts",,,
,,475,Parts salespersons,100.00000000000000000000
274,"Sales workers, other commodities",,,
,,353,Miscellaneous health technologists and technicians,0.24096385542168700000
,,406,"Counter attendants, cafeteria, food concession, and coffee shop",3.61445783132530000000
,,472,Cashiers,0.48192771084337300000
,,474,Counter and rental clerks,2.40963855421687000000
,,475,Parts salespersons,1.20481927710843000000
,,476,Retail salespersons,78.55421686746990000000
,,482,"Securities, commodities, and financial services sales agents",0.72289156626506000000
,,484,"Sales representatives, services, all other",1.20481927710843000000
,,485,"Sales representatives, wholesale and manufacturing",3.13253012048193000000
,,494,Telemarketers,5.30120481927711000000
,,495,"Door-to-door sales workers, news and street vendors, and related workers",0.48192771084337300000
,,496,"Sales and related workers, all other",2.65060240963855000000
275,Sales counter clerks,,,
,,470,First-line supervisors/managers of retail sales workers,0.66666666666666700000
,,474,Counter and rental clerks,82.66666666666670000000
,,476,Retail salespersons,8.66666666666667000000
,,770,First-line supervisors/managers of production and operating workers,8.00000000000000000000
276,Cashiers,,,
,,365,Medical assistants and other healthcare support occupations,3.38345864661654000000
,,472,Cashiers,75.93984962406010000000
,,476,Retail salespersons,20.30075187969920000000
,,513,Gaming cage workers,0.37593984962406000000
277,Street and door-to-door sales workers,,,
,,412,"Food servers, nonrestaurant",1.05263157894737000000
,,490,"Models, demonstrators, and product promoters",3.15789473684211000000
,,494,Telemarketers,37.89473684210530000000
,,495,"Door-to-door sales workers, news and street vendors, and related workers",38.94736842105260000000
,,496,"Sales and related workers, all other",18.94736842105260000000
278,News vendors,,,
,,495,"Door-to-door sales workers, news and street vendors, and related workers",83.52272727272730000000
,,913,Driver/sales workers and truck drivers,16.47727272727270000000
283,"Demonstrators, promoters and models, sales",,,
,,490,"Models, demonstrators, and product promoters",98.62068965517240000000
,,496,"Sales and related workers, all other",1.37931034482759000000
284,Auctioneers,,,
,,496,"Sales and related workers, all other",100.00000000000000000000
285,"Sales support occupations, n.e.c.",,,
,,260,Artists and related workers,6.89655172413793000000
,,496,"Sales and related workers, all other",89.65517241379310000000
,,875,Jewelers and precious stone and metal workers,3.44827586206897000000
303,"Supervisors, general office",,,
,,500,First-line supervisors/managers of office and administrative support workers,94.69026548672570000000
,,570,Secretaries and administrative assistants,5.30973451327434000000
304,"Supervisors, computer equipment operators",,,
,,500,First-line supervisors/managers of office and administrative support workers,100.00000000000000000000
305,"Supervisors, financial records processing",,,
,,500,First-line supervisors/managers of office and administrative support workers,100.00000000000000000000
306,Chief communications operators,,,
,,500,First-line supervisors/managers of office and administrative support workers,100.00000000000000000000
307,"Supervisors; distribution, scheduling, and adjusting clerks",,,
,,500,First-line supervisors/managers of office and administrative support workers,96.15384615384620000000
,,770,First-line supervisors/managers of production and operating workers,3.84615384615385000000
308,Computer operators,,,
,,580,Computer operators,100.00000000000000000000
309,Peripheral equipment operators,,,
,,580,Computer operators,92.95774647887320000000
,,590,"Office machine operators, except computer",7.04225352112676000000
313,Secretaries,,,
,,500,First-line supervisors/managers of office and administrative support workers,1.43884892086331000000
,,570,Secretaries and administrative assistants,98.56115107913670000000
314,Stenographers,,,
,,215,Miscellaneous legal support workers,68.78612716763010000000
,,365,Medical assistants and other healthcare support occupations,16.76300578034680000000
,,593,"Office and administrative support workers, all other",14.45086705202310000000
315,Typists,,,
,,582,Word processors and typists,99.31506849315070000000
,,583,Desktop publishers,0.68493150684931500000
316,Interviewers,,,
,,523,"Credit authorizers, checkers, and clerks",7.34463276836158000000
,,531,"Interviewers, except eligibility and loan",87.00564971751410000000
,,534,New accounts clerks,5.64971751412429000000
317,Hotel clerks,,,
,,530,"Hotel, motel, and resort desk clerks",83.03030303030300000000
,,541,Reservation and transportation ticket agents and travel clerks,16.96969696969700000000
318,Transportation ticket and reservation agents,,,
,,472,Cashiers,1.83486238532110000000
,,483,Travel agents,45.41284403669730000000
,,484,"Sales representatives, services, all other",1.83486238532110000000
,,494,Telemarketers,0.91743119266055100000
,,541,Reservation and transportation ticket agents and travel clerks,49.54128440366970000000
,,593,"Office and administrative support workers, all other",0.45871559633027500000
319,Receptionists,,,
,,531,"Interviewers, except eligibility and loan",4.32432432432432000000
,,540,Receptionists and information clerks,95.67567567567570000000
323,"Information clerks, n.e.c.",,,
,,072,Meeting and convention planners,1.50375939849624000000
,,104,Computer support specialists,0.75187969924812000000
,,524,Customer service representatives,5.26315789473684000000
,,533,Loan interviewers and clerks,1.50375939849624000000
,,540,Receptionists and information clerks,90.22556390977440000000
,,563,"Weighers, measurers, checkers, and samplers, recordkeeping",0.75187969924812000000
325,Classified-ad clerks,,,
,,535,Order clerks,100.00000000000000000000
326,Correspondence clerks,,,
,,521,Correspondence clerks,100.00000000000000000000
327,Order clerks,,,
,,524,Customer service representatives,42.85714285714290000000
,,535,Order clerks,50.85714285714290000000
,,562,Stock clerks and order fillers,6.28571428571429000000
328,"Personnel clerks, except payroll and timekeeping",,,
,,536,"Human resources assistants, except payroll and timekeeping",70.58823529411770000000
,,584,Insurance claims and policy processing clerks,29.41176470588240000000
329,Library clerks,,,
,,244,Library Technicians,27.05882352941180000000
,,532,"Library assistants, clerical",72.94117647058820000000
335,File clerks,,,
,,526,File Clerks,100.00000000000000000000
336,Records clerks,,,
,,054,"Claims adjusters, appraisers, examiners, and investigators",0.67114093959731500000
,,086,Insurance underwriters,3.35570469798658000000
,,511,Billing and posting clerks and machine operators,5.36912751677852000000
,,520,Brokerage clerks,4.69798657718121000000
,,524,Customer service representatives,6.04026845637584000000
,,526,File Clerks,42.28187919463090000000
,,536,"Human resources assistants, except payroll and timekeeping",1.34228187919463000000
,,542,"Information and record clerks, all other",21.47651006711410000000
,,562,Stock clerks and order fillers,0.67114093959731500000
,,563,"Weighers, measurers, checkers, and samplers, recordkeeping",0.67114093959731500000
,,570,Secretaries and administrative assistants,0.67114093959731500000
,,584,Insurance claims and policy processing clerks,6.71140939597315000000
,,591,Proofreaders and copy markers,0.67114093959731500000
,,593,"Office and administrative support workers, all other",5.36912751677852000000
337,"Bookkeepers, accounting, and auditing clerks",,,
,,510,Bill and account collectors,2.50000000000000000000
,,511,Billing and posting clerks and machine operators,3.75000000000000000000
,,512,"Bookkeeping, accounting, and auditing clerks",92.91666666666670000000
,,526,File Clerks,0.83333333333333300000
338,Payroll and timekeeping clerks,,,
,,514,Payroll and timekeeping clerks,100.00000000000000000000
339,Billing clerks,,,
,,511,Billing and posting clerks and machine operators,100.00000000000000000000
343,Cost and rate clerks,,,
,,511,Billing and posting clerks and machine operators,100.00000000000000000000
344,"Billing, posting, and calculating machine operators",,,
,,511,Billing and posting clerks and machine operators,55.71428571428570000000
,,590,"Office machine operators, except computer",44.28571428571430000000
345,Duplicating machine operators,,,
,,590,"Office machine operators, except computer",100.00000000000000000000
346,Mail preparing and paper handling machine operators,,,
,,585,"Mail clerks and mail machine operators, except postal service",100.00000000000000000000
347,"Office machine operators, n.e.c.",,,
,,590,"Office machine operators, except computer",100.00000000000000000000
348,Telephone operators,,,
,,501,"Switchboard operators, including answering service",40.78212290502790000000
,,502,Telephone operators,59.21787709497210000000
353,"Communications equipment operators, n.e.c.",,,
,,501,"Switchboard operators, including answering service",43.75000000000000000000
,,502,Telephone operators,11.45833333333330000000
,,503,"Communications equipment operators, all other",28.12500000000000000000
,,590,"Office machine operators, except computer",4.16666666666667000000
,,920,Locomotive engineers and operators,12.50000000000000000000
354,"Postal clerks, exc. mail carriers",,,
,,554,Postal service clerks,54.05405405405410000000
,,555,Postal service mail carriers,0.54054054054054100000
,,556,"Postal service mail sorters, processors, and processing machine operators",42.16216216216220000000
,,590,"Office machine operators, except computer",3.24324324324324000000
355,"Mail carriers, postal service",,,
,,555,Postal service mail carriers,100.00000000000000000000
356,"Mail clerks, exc. postal service",,,
,,551,Couriers and messengers,4.40251572327044000000
,,585,"Mail clerks and mail machine operators, except postal service",95.59748427672960000000
357,Messengers,,,
,,496,"Sales and related workers, all other",1.29870129870130000000
,,551,Couriers and messengers,98.05194805194800000000
,,585,"Mail clerks and mail machine operators, except postal service",0.64935064935064900000
359,Dispatchers,,,
,,552,Dispatchers,99.18699186991870000000
,,770,First-line supervisors/managers of production and operating workers,0.81300813008130100000
363,Production coordinators,,,
,,552,Dispatchers,2.85714285714286000000
,,560,"Production, planning, and expediting clerks",97.14285714285710000000
364,"Traffic, shipping, and receiving clerks",,,
,,524,Customer service representatives,7.11111111111111000000
,,541,Reservation and transportation ticket agents and travel clerks,0.44444444444444400000
,,550,Cargo and freight agents,5.33333333333333000000
,,561,"Shipping, receiving, and traffic clerks",87.11111111111110000000
365,Stock and inventory clerks,,,
,,403,Food preparation workers,0.98522167487684700000
,,500,First-line supervisors/managers of office and administrative support workers,2.46305418719212000000
,,515,Procurement clerks,5.41871921182266000000
,,535,Order clerks,1.47783251231527000000
,,562,Stock clerks and order fillers,87.19211822660100000000
,,563,"Weighers, measurers, checkers, and samplers, recordkeeping",2.46305418719212000000
366,Meter readers,,,
,,553,"Meter readers, utilities",100.00000000000000000000
368,"Weighers, measurers, checkers and samplers",,,
,,535,Order clerks,7.69230769230769000000
,,563,"Weighers, measurers, checkers, and samplers, recordkeeping",85.47008547008550000000
,,874,"Inspectors, testers, sorters, samplers, and weighers",3.41880341880342000000
,,896,"Production workers, all other",3.41880341880342000000
373,Expediters,,,
,,524,Customer service representatives,55.84415584415580000000
,,560,"Production, planning, and expediting clerks",44.15584415584420000000
374,"Material recording, scheduling, and distributing clerks, n.e.c.",,,
,,524,Customer service representatives,2.89855072463768000000
,,535,Order clerks,1.44927536231884000000
,,552,Dispatchers,1.44927536231884000000
,,560,"Production, planning, and expediting clerks",21.73913043478260000000
,,562,Stock clerks and order fillers,63.76811594202900000000
,,593,"Office and administrative support workers, all other",8.69565217391304000000
375,"Insurance adjusters, examiners, and investigators",,,
,,054,"Claims adjusters, appraisers, examiners, and investigators",75.97765363128490000000
,,584,Insurance claims and policy processing clerks,24.02234636871510000000
376,"Investigators and adjusters, except insurance",,,
,,054,"Claims adjusters, appraisers, examiners, and investigators",1.97044334975369000000
,,062,"Human resources, training, and labor relations specialists",1.47783251231527000000
,,091,Loan counselors and officers,0.98522167487684700000
,,391,Private detectives and investigators,0.49261083743842400000
,,523,"Credit authorizers, checkers, and clerks",7.38916256157635000000
,,524,Customer service representatives,74.38423645320200000000
,,525,"Eligibility interviewers, government programs",0.49261083743842400000
,,533,Loan interviewers and clerks,8.86699507389163000000
,,542,"Information and record clerks, all other",0.49261083743842400000
,,586,"Office clerks, general",0.98522167487684700000
,,593,"Office and administrative support workers, all other",2.46305418719212000000
377,"Eligibility clerks, social welfare",,,
,,202,Miscellaneous community and social service specialists,1.25000000000000000000
,,511,Billing and posting clerks and machine operators,1.25000000000000000000
,,525,"Eligibility interviewers, government programs",68.75000000000000000000
,,584,Insurance claims and policy processing clerks,28.75000000000000000000
378,Bill and account collectors,,,
,,484,"Sales representatives, services, all other",0.65789473684210500000
,,510,Bill and account collectors,99.34210526315790000000
379,General office clerks,,,
,,254,Teacher assistants,0.66445182724252500000
,,500,First-line supervisors/managers of office and administrative support workers,1.66112956810631000000
,,540,Receptionists and information clerks,2.99003322259136000000
,,561,"Shipping, receiving, and traffic clerks",0.33222591362126200000
,,586,"Office clerks, general",90.03322259136210000000
,,593,"Office and administrative support workers, all other",4.31893687707641000000
383,Bank tellers,,,
,,472,Cashiers,2.36686390532544000000
,,516,Tellers,97.63313609467460000000
384,Proofreaders,,,
,,591,Proofreaders and copy markers,100.00000000000000000000
385,Data-entry keyers,,,
,,503,"Communications equipment operators, all other",1.06951871657754000000
,,581,Data entry keyers,98.93048128342250000000
386,Statistical clerks,,,
,,351,Medical records and health information technicians,55.55555555555560000000
,,512,"Bookkeeping, accounting, and auditing clerks",6.48148148148148000000
,,592,Statistical assistants,37.96296296296300000000
387,Teachers' aides,,,
,,254,Teacher assistants,100.00000000000000000000
389,"Administrative support occupations, n.e.c.",,,
,,286,Miscellaneous media and communication workers,0.46082949308755800000
,,365,Medical assistants and other healthcare support occupations,3.68663594470046000000
,,522,"Court, municipal, and license clerks",13.82488479262670000000
,,523,"Credit authorizers, checkers, and clerks",0.92165898617511500000
,,524,Customer service representatives,0.46082949308755800000
,,533,Loan interviewers and clerks,3.22580645161290000000
,,541,Reservation and transportation ticket agents and travel clerks,1.84331797235023000000
,,586,"Office clerks, general",14.28571428571430000000
,,593,"Office and administrative support workers, all other",52.53456221198160000000
,,896,"Production workers, all other",4.14746543778802000000
,,964,"Packers and packagers, hand",4.60829493087558000000
403,Launderers and ironers,,,
,,830,Laundry and dry-cleaning workers,16.90140845070420000000
,,831,"Pressers, textile, garment, and related materials",83.09859154929580000000
404,"Cooks, private household",,,
,,402,Cooks,100.00000000000000000000
405,Housekeepers and butlers,,,
,,401,First-line supervisors/managers of food preparation and serving workers,1.03092783505155000000
,,420,First-line supervisors/managers of housekeeping and janitorial workers,1.03092783505155000000
,,423,Maids and housekeeping cleaners,68.04123711340210000000
,,432,First-line supervisors/managers of personal service workers,1.03092783505155000000
,,465,"Personal care and service workers, all other ",28.86597938144330000000
406,"Child care workers, private household",,,
,,460,Child care workers,100.00000000000000000000
407,Private household cleaners and servants,,,
,,402,Cooks,1.96721311475410000000
,,422,Janitors and building cleaners,4.26229508196721000000
,,423,Maids and housekeeping cleaners,82.62295081967210000000
,,461,Personal and home care aides,10.16393442622950000000
,,465,"Personal care and service workers, all other ",0.65573770491803300000
,,551,Couriers and messengers,0.32786885245901600000
413,"Supervisors, firefighting and fire prevention occupations",,,
,,372,First-line supervisors/managers of fire fighting and prevention workers,82.69230769230770000000
,,374,Fire fighters,2.88461538461538000000
,,375,Fire inspectors,14.42307692307690000000
414,"Supervisors, police and detectives",,,
,,370,First-line supervisors/managers of correctional officers,10.30303030303030000000
,,371,First-line supervisors/managers of police and detectives,80.00000000000000000000
,,385,Police and sheriff's patrol officers,9.69696969696970000000
415,"Supervisors, guards",,,
,,370,First-line supervisors/managers of correctional officers,0.67114093959731500000
,,371,First-line supervisors/managers of police and detectives,0.67114093959731500000
,,373,"Supervisors, protective service workers, all other",83.89261744966440000000
,,380,"Bailiffs, correctional officers, and jailers",2.01342281879195000000
,,392,Security guards and gaming surveillance officers,12.75167785234900000000
416,Fire inspection and fire prevention occupations,,,
,,374,Fire fighters,7.75193798449612000000
,,375,Fire inspectors,75.19379844961240000000
,,392,Security guards and gaming surveillance officers,17.05426356589150000000
417,Firefighting occupations,,,
,,372,First-line supervisors/managers of fire fighting and prevention workers,2.22222222222222000000
,,374,Fire fighters,95.55555555555560000000
,,375,Fire inspectors,2.22222222222222000000
418,"Police and detectives, public service",,,
,,093,"Tax examiners, collectors, and revenue agents",0.52631578947368400000
,,382,Detectives and criminal investigators,22.10526315789470000000
,,385,Police and sheriff's patrol officers,75.78947368421050000000
,,386,Transit and railroad police,1.57894736842105000000
423,"Sheriffs, bailiffs, and other law enforcement officers",,,
,,371,First-line supervisors/managers of police and detectives,1.26582278481013000000
,,380,"Bailiffs, correctional officers, and jailers",37.34177215189870000000
,,382,Detectives and criminal investigators,1.89873417721519000000
,,383,Fish and game wardens,7.59493670886076000000
,,384,Parking enforcement workers,8.22784810126582000000
,,385,Police and sheriff's patrol officers,36.70886075949370000000
,,392,Security guards and gaming surveillance officers,5.06329113924051000000
,,395,Lifeguards and other protective service workers,1.89873417721519000000
424,Correctional institution officers,,,
,,380,"Bailiffs, correctional officers, and jailers",100.00000000000000000000
425,Crossing guards,,,
,,392,Security guards and gaming surveillance officers,2.11640211640212000000
,,394,Crossing guards,97.88359788359790000000
426,"Guards and police, exc. public service",,,
,,385,Police and sheriff's patrol officers,4.41767068273092000000
,,386,Transit and railroad police,0.80321285140562200000
,,391,Private detectives and investigators,6.02409638554217000000
,,392,Security guards and gaming surveillance officers,85.54216867469880000000
,,395,Lifeguards and other protective service workers,1.60642570281124000000
,,443,Miscellaneous entertainment attendants and related workers,1.60642570281124000000
427,"Protective service occupations, n.e.c.",,,
,,383,Fish and game wardens,1.53846153846154000000
,,390,Animal control workers,12.82051282051280000000
,,392,Security guards and gaming surveillance officers,0.51282051282051300000
,,395,Lifeguards and other protective service workers,82.56410256410260000000
,,460,Child care workers,2.56410256410256000000
433,"Supervisors, food preparation and service occupations",,,
,,400,Chefs and head cooks,12.92134831460670000000
,,401,First-line supervisors/managers of food preparation and serving workers,59.55056179775280000000
,,411,Waiters and waitresses,3.93258426966292000000
,,415,"Hosts and hostesses, restaurant, lounge, and coffee shop",21.91011235955060000000
,,500,First-line supervisors/managers of office and administrative support workers,1.12359550561798000000
,,780,Bakers,0.56179775280898900000
434,Bartenders,,,
,,404,Bartenders,100.00000000000000000000
435,Waiters and waitresses,,,
,,405,"Combined food preparation and serving workers, including fast food",0.47619047619047600000
,,411,Waiters and waitresses,99.52380952380950000000
436,Cooks,,,
,,400,Chefs and head cooks,8.77862595419847000000
,,402,Cooks,72.13740458015270000000
,,403,Food preparation workers,12.21374045801530000000
,,405,"Combined food preparation and serving workers, including fast food",4.19847328244275000000
,,780,Bakers,2.67175572519084000000
438,"Food counter, fountain and related occupations",,,
,,403,Food preparation workers,2.89017341040462000000
,,405,"Combined food preparation and serving workers, including fast food",10.40462427745660000000
,,406,"Counter attendants, cafeteria, food concession, and coffee shop",61.84971098265900000000
,,411,Waiters and waitresses,12.71676300578030000000
,,412,"Food servers, nonrestaurant",10.40462427745660000000
,,413,Dining room and cafeteria attendants and bartender helpers,1.73410404624277000000
439,"Kitchen workers, food preparation",,,
,,403,Food preparation workers,52.52525252525250000000
,,405,"Combined food preparation and serving workers, including fast food",45.95959595959600000000
,,781,"Butchers and other meat, poultry, and fish processing workers",1.51515151515152000000
443,Waiters'/waitresses' assistants,,,
,,406,"Counter attendants, cafeteria, food concession, and coffee shop",12.42937853107340000000
,,411,Waiters and waitresses,18.07909604519770000000
,,412,"Food servers, nonrestaurant",9.60451977401130000000
,,413,Dining room and cafeteria attendants and bartender helpers,59.88700564971750000000
444,Miscellaneous food preparation occupations,,,
,,402,Cooks,11.79487179487180000000
,,403,Food preparation workers,27.17948717948720000000
,,405,"Combined food preparation and serving workers, including fast food",1.53846153846154000000
,,412,"Food servers, nonrestaurant",3.07692307692308000000
,,413,Dining room and cafeteria attendants and bartender helpers,11.79487179487180000000
,,414,Dishwashers,36.41025641025640000000
,,415,"Hosts and hostesses, restaurant, lounge, and coffee shop",1.02564102564103000000
,,416,"Food preparation and serving related workers, all other",7.17948717948718000000
445,Dental assistants,,,
,,364,Dental assistants,100.00000000000000000000
446,"Health aides, except nursing",,,
,,200,Counselors,6.00000000000000000000
,,313,Registered nurses,0.40000000000000000000
,,315,Occupational therapists,0.80000000000000000000
,,316,Physical therapists,4.80000000000000000000
,,330,Clinical laboratory technologists and technicians,9.20000000000000000000
,,341,Health diagnosing and treating practitioner support technicians,1.20000000000000000000
,,360,"Nursing, psychiatric, and home health aides",4.80000000000000000000
,,361,Occupational therapist assistants and aides,1.60000000000000000000
,,362,Physical therapist assistants and aides,8.00000000000000000000
,,365,Medical assistants and other healthcare support occupations,53.20000000000000000000
,,412,"Food servers, nonrestaurant",9.20000000000000000000
,,911,"Ambulance drivers and attendants, except emergency medical technicians",0.80000000000000000000
447,"Nursing aides, orderlies, and attendants",,,
,,313,Registered nurses,1.63934426229508000000
,,341,Health diagnosing and treating practitioner support technicians,1.31147540983607000000
,,350,Licensed practical and licensed vocational nurses,8.85245901639344000000
,,360,"Nursing, psychiatric, and home health aides",70.81967213114750000000
,,361,Occupational therapist assistants and aides,0.32786885245901600000
,,365,Medical assistants and other healthcare support occupations,3.93442622950820000000
,,460,Child care workers,2.62295081967213000000
,,461,Personal and home care aides,10.49180327868850000000
448,"Supervisors, cleaning and building service workers",,,
,,420,First-line supervisors/managers of housekeeping and janitorial workers,96.06299212598430000000
,,422,Janitors and building cleaners,3.14960629921260000000
,,975,"Material moving workers, all other",0.78740157480315000000
449,Maids and housemen,,,
,,422,Janitors and building cleaners,13.74407582938390000000
,,423,Maids and housekeeping cleaners,84.36018957345970000000
,,453,"Baggage porters, bellhops, and concierges",1.89573459715640000000
453,Janitors and cleaners,,,
,,420,First-line supervisors/managers of housekeeping and janitorial workers,4.29799426934097000000
,,422,Janitors and building cleaners,64.46991404011460000000
,,423,Maids and housekeeping cleaners,23.20916905444130000000
,,453,"Baggage porters, bellhops, and concierges",0.28653295128939800000
,,733,Industrial and refractory machinery mechanics,0.57306590257879700000
,,961,Cleaners of vehicles and equipment,3.72492836676218000000
,,962,"Laborers and freight, stock, and material movers, hand",3.43839541547278000000
454,Elevator operators,,,
,,975,"Material moving workers, all other",100.00000000000000000000
455,Pest control occupations,,,
,,424,Pest control workers,100.00000000000000000000
456,"Supervisors, personal service occupations",,,
,,401,First-line supervisors/managers of food preparation and serving workers,2.54237288135593000000
,,430,First-line supervisors/managers of gaming workers,9.32203389830508000000
,,432,First-line supervisors/managers of personal service workers,40.67796610169490000000
,,442,"Ushers, lobby attendants, and ticket takers",1.69491525423729000000
,,443,Miscellaneous entertainment attendants and related workers,5.93220338983051000000
,,453,"Baggage porters, bellhops, and concierges",7.62711864406780000000
,,460,Child care workers,27.96610169491530000000
,,471,First-line supervisors/managers of non-retail sales workers,1.69491525423729000000
,,975,"Material moving workers, all other",2.54237288135593000000
457,Barbers,,,
,,220,Postsecondary teachers,0.51546391752577300000
,,450,Barbers,96.39175257731960000000
,,451,"Hairdressers, hairstylists, and cosmetologists",3.09278350515464000000
458,Hairdressers and cosmetologists,,,
,,220,Postsecondary teachers,1.93236714975845000000
